id,candidate_id,vision,mision,resource,id_participant
322,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/654_visimisi_VISI%20MISI%201.jpg,1016
323,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/653_visimisi_VISI%20MISI.jpg,1018
324,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/115_visimisi_visi%20misi.pdf,368
325,,"MENJADIKAN KABUPATEN MINAHASA UTARA SEBAGAI DAERAH SEJAHTERA, BERDIRI DAN BERDAYA SAING","1) MEMBUAT DAN MENGELOLA SECARA OPTIMAL INDUSTRI PARIWISATA SEBAGAI SEKTOR UTAMA, BERKELANJUTAN, LAYAK, DAN BERNILAI GUNA BERKONTRIBUSI DALAM PEMBANGUNAN NASIONAL
2) MENINGKATKAN PERAN DAN MENJALIN KERJA SAMA DENGAN PELAKU BISNIS DALAM KEGIATAN EKONOMI LOKAL, REGIONAL DAN GLOBAL TERUTAMA DALAM INDUSTRI PARIWISATA
3) MENGELOLA SECARA OPTIMAL SUMBERDAYA ALAM SECARA BERKELANJUTAN DAN PELESTARIAN LINGKUNGAN HIDUP
4) MEMBERDAYAKAN EKONOMI BERBASIS KERAKYATAN
5) MEWUJUDKAN MASYARAKAT YANG CERDAS, BERBUDAYA DAN BERDAYA SAING
6) MEMBANGUN INFRASTRUKTUR YANG BERKUALITAS
7) MENERAPKAN PRINSIP CLEAN GOVERNMENT DAN GOOD GOVERNMENT YANG BEBAS KORUPSI, KOLUSI DAN NEPOTISME
8) MENCIPTAKAN KONDISI AMAN, DAMAI, NYAMAN, TERTIB DAN DISIPLIN
9) MENEGAKKAN PRINSIP-PRINSIP DEMOKRASI, SUPERMASI DAN KEPASTIAN HUKUM DAN HAK AZASHI MANUSIA
10) MENCIPTAKAN LAPANGAN PEKERJAAN SEHINGGA DAPAT MENURUNKAN PENGANGGURAN, KEMISKINAN DAN MENGURANGI MASALAH-MASALAH SOSIAL
11) MENINGKATKAN PEMBANGUNAN DI KAWASAN PESISIR",http://infopilkada.kpu.go.id/assets/eab76cd4/116_visimisi_visi%20misi.pdf,524
326,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/283_visimisi_visi%20misi.pdf,678
327,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/91_visimisi_Visi%20Dan%20Misi%20(MKP-PUNG)%20100kb.pdf,338
328,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/721_visimisi_Visi%20Dan%20Visi%20(Nisa-Arifudinsjah)%20100kb.pdf,990
329,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,1072
330,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,1073
331,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,1074
332,,"TERWUJUDNYA KABUPATEN MUKOMUKO BERSIH, AMAN, RELIGIUS DAN UNGGUL TAHUN 2021 MELALUI PEMBANGUNAN DARI PINGGIRAN",,http://infopilkada.kpu.go.id/assets/eab76cd4/335_visimisi_vISI.pdf,342
333,,"TERWUJUDNYA MASYARAKAT YANG RELEGIUS, MANDIRI DAN DEMOKRATIS TAHUN 2021","1. Membina dan mengembangkan kehidupan beragama;
2. Optimalisasi SDM dan SDA yang bertumpu pada kekuatan dan daya inovasi masyarakat serta daerah;
3. Pembinaan pemuda dan olahraga;
4. Meningkatkan ekonomi kerakyatan;
5. Memanfaatkan ilmu pengetahuan dan teknologi untuk kepentingan pembangunan;
6. Meningkatkan dan mengembangkan infra struktur serta fasilitas umum;
7. Memanfaatkan sumber daya alam secara optimal untuk meningkatkan kesejahteraan rakyat dengan tetap menjaga kelestarian lingkungan hidup;
8. Meningkatkan tata kelola pemerintahan yang baik, transparan dan akuntabel guna memberikan pelayanan prima kepada masyarakat; dan
9. Melibatkan partisipasi aktif masyarakat dalam menentukan kebijakan pemerintah.","http://infopilkada.kpu.go.id/assets/eab76cd4/336_visimisi_007.%20Visi%20dan%20Misi%20Choirul%20Huda,%20S.%20H%20-%20HAIDIR,%20S.%20I.P.pdf",512
334,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/41_visimisi_VISI-MISI%20SAPUAN-DEDY28082015.pdf,345
335,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,991
336,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,992
337,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,994
338,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/95_visimisi_visi%20Misi%20Hendra.pdf,384
339,,"Tenrujudnya Masyarakat Musi Rawas yang unggul, Mandiri dun Berdaya Saing Bra-basis Entreprenuership","1. Meningkatkan tata kelola pemerintahan yang baik, bersih, demokratis, transparan, akuntabel,eﬁsien dan efektif berbasis reiventing government. 
2. Meningkatkan SDM unggul (moril, materil dan spiritual] melalui pendidikan gratis tingkat dasar, gratis biaya kesehatan bagi masyarakat yang tidak mampu, menyediakan lapangan kerja, dan memberikan bantuan kepada santri dan pengajar di sekoiah pendidikan informal seperti pondok pesantren. 
3. Meningkatkan perekonomian daerah berdaya berbasis industri, pertanian, perikanan, pariwisata dan budaya dengan bersendikan ekonomi kerakyatan. 
4. Meningkatkan kemampuan aparatur pemerintah dalam memberikan pelayanan kepada masyarakat. 
5. Meningkatkan kesejahteraan masyarakat: moril, materiil, spiritual berlandaskan sendi-sendi keagamaan. 
6. Melakukan percepatan pembangunan perekonomian dengan mendorong pertumbuhan investasi daerah, merevitalisasi peran kelembagaan BUMD, memberikan ruang enterpreneur dan pengembangan pasar tradisional modern. ",http://infopilkada.kpu.go.id/assets/eab76cd4/724_visimisi_Zulkarnain.%20VISI%20&%20MISI.pdf,1183
340,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/96_visimisi_VIsi%20Misi%20Zabur%20ratna%20versi%20II.pdf,385
341,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,388
342,,BERSATU MEWUJUDKAN MURATARA MANDIRI,"1. Mengembangkan sumber daya manusIa yang relegius, berkualItas dan berbudaya dengan tetap mengedepankan kearifan lokal;
2. Mewujudkan pemerataan pemhangunan yang berkelanjutan, berkeadilan dan berwawasan lingkungan; 
3. Mewujudkan tata kelola pemerintahan yang amanah, bartanggungjawab dan demokratis; 
4. Mengembangkan ekanami kerakyatan berbasis pada potensi sumber daya yang ada secara inovatif dan berdaya saing; 
5. Mewujudkan dan meningkatkan kualitas pendidikan dan pelayanan kesehatan bagi masyarakat.",http://infopilkada.kpu.go.id/assets/eab76cd4/38_visimisi_VISI%20MISI%20AKIS.pdf,389
343,,"TERWUJUDNYA KABUPATEN MUSI RAWAS UTARA YANG MAKMUR, AMAN, CERDAS DAN BERMARTABAT","1.Mewujudkan pendidikan yang berkualitas dan murah. 
2.Mewujudkan optimalisasi pemanfaatan lahan terlantar/lahan tidur. 
3.Mewujudkan infrastruktur dasar di Kabupaten Musi Rawas Utara yang merata dan berkualitas. 
4.Mewujudkan hilirisasi komoditi unggulan Kabupaten Musi Rawas Utara. 
5.Mewujudkan derajat kesehatan masyarakat yang berkualitas. 
6.Mewujudkan Kabupaten Musi Rawas Utara bebas Narkoba. 
7.Mewujudkan tata kelola Pemarintahan Kabupaten Musi Rawas Utara yang baik. 
8.Mewujudkan masyarakat yang mandiri, santun dan beraklak mulia di Kabupaten Musi Rawas Utara.",http://infopilkada.kpu.go.id/assets/eab76cd4/638_visimisi_VIISI%20MISI%20SYARIF%20-%20DEVI.pdf,1082
344,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,629
345,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,1228
346,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,425
347,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,427
348,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,428
349,,"Terwujudnya Masyarakat Ngada yang mandiri, maju, adil dan sejahtera melalui Pembangunan berbasis potensi dan berkarakteristik daerah.","1. Membangun sumber daya manusia yang cerdas, kompetitif, berkarakter dan produktif melalui penyelengaraan pelayanan pendidikan dan kesehatan yang berkualitas dan merata bagi seluruh lapisan masyarakat. 
2. Menggerakkan partisipasi publik dengan mendorong penguatan institusi sosial demi tercapainya sinergisitas menuju akselerasi pembangunan di segala bidang kehidupan dan kemitraan dengan berbagai elemen masyarakat dan meningkatkan peran swasta. 
3. Mendorong pertumbuhan ekonomi daerah melalui pemanfaatan potensi daerah pada sector pertanian, perkebunan, peternakan menuju konsep agrobisnis dan agro industry serta meningkatkan pembangunan pariwisata berbasis masyarakat dan kemitraan dengan pihak swasta/ investor. 
4. Terbangunnya institusi birokrasi yang bersih, transparan, responsif, humanis, efektif/efisien dan berjiwa wirausaha dalam menjalankan tugasnya sebagai penyelenggara pemerintahan, pelayanan kepada masyarakat dan pengelolaan pembangunan. 
5. Terjaminnya konsistensi pelaksanaan peraturan perundang-undangan dalam penyelenggaraan pemerintahan. 
6. Menjamin kehidupan yang aman dan tenteram berbasis nilai luhur melalui penegakan supremasi hukum dan penegakan hak asasi manusia. 
7. Tersedianya sarana dan prasarana dasar yang menjangkau seluruh wilayah secara proporsional, dan kecukupan sandang dan pangan bagi rakyat.",http://infopilkada.kpu.go.id/assets/eab76cd4/285_visimisi_VISI%20MISI%20-%20PADI_opt.pdf,684
350,,"TERWUJUDHYA MASYARAKAT NGADA YANG MANDIRI, BERBUDYA, UNGGUL DAN SEJAHTEHA BERLANDASKAN ETOS KERJA YANG TINGGI, DAN PEMBANGUNAN BERKELANJUTAN","1. Mendorong percepatan daya saing ekonomi daerah yang bertumpu pada sektor pertanian, agroindustri. koperasi dan pariwisata berbasis pedesaan yang berwawasan lingkungan; 
2. Mempercepat peningkatan kualitas sumberdaya manusia yang sehat, cerdas, produktif dan berkarakter serta etos kerja yang tinggi;
3. Melanjutkan pembangunan sarana, prasarana wilayah untuk meningkatkan aksebilitas dan mengurangi disparitas antar wilayah. 
4. Mempercepat kemandirian kelembagaan soaial, ekonomi, politik, budaya, keagamaan dn olahraga untuk berpartisipasi dalam pamenuhan hak-hak masyarakat, 
5. Mempercepat reformasi birokrasi melalui tata kelula pemerintahan yang eﬁsien, efektif, bersih dan demokratis dengan mengutamakan pelayanan prima kapada maayarakat",http://infopilkada.kpu.go.id/assets/eab76cd4/281_visimisi_visi%20misi%20-%20mulus.pdf,669
351,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/284_visimisi_visi%20misi%20-%20konsep.pdf,677
352,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,301
353,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/206_visimisi_VISI%20MISI%20PASLON%20SOKHIATULO%20DAN%20AROSOKHI.pdf,539
354,,Kabupaten Nias adil dan sejahtera,"1. Meningkatkan pembangunan sumberdaya manusia yang sehat, berbudaya dan berketerampilan melalui pembangunan pendidikan dan kesehatan;
2. Mendorong pemerataan pembangunan dan kewilayahaan berdaarkan potensi yang tersedia
3. Menciptakan sinergi pembangunan secara menyeluruh antara pemangku kepentingan;
4. Mewujudkan standar hidup layak masyarakat melalui pemenuhan hak-hak dasar terutama kebutuhan pokok masyarakat dan penciptaan rasa aman dan damai;
5. Mewujudkan tatanan masyarakat dan reformasi sistem birokrasi.",http://infopilkada.kpu.go.id/assets/eab76cd4/308_visimisi_VISI%20MISI%20PASLON%20HAPPY%20DAN%20BAZISOKHI.pdf,540
355,,,,"http://infopilkada.kpu.go.id/assets/eab76cd4/149_visimisi_3.%20Visi,%20Misi%20dan%20Program%20AINE.pdf",357
356,,,,"http://infopilkada.kpu.go.id/assets/eab76cd4/419_visimisi_3.%20NASKAH%20VISI,%20MISI%20DAN%20PROGRAM%20FAKHE.pdf",840
357,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/30_visimisi_visi%20misi%20id%20siga%20lengkap.pdf,463
358,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/633_visimisi_visi%20misi%20ham%20lengkap%20.pdf,1034
359,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/634_visimisi_visi%20misi%20hd%20sanolo%20lengkap%20(2).pdf,1035
360,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/635_visimisi_visi%20misi%20linmas%20lengkap.pdf,1036
361,,TERWUJUDNYNA KABUPATEN NIAS UTARA YANG MAJU DAN BERBUDAYA,"1. Meningkatkan Taraf Hidup Sejahtera masyarakat melalui pembangunan infrastruktur yang memadai dan berkelanjutan.
2. Mewujudkan Aparatur Sipil Negara yang mengelola Birokrasi Pemerintahan Kabupaten Nias Utara yang berorientasi mutu, transparan, akuntabel, jujur dan melayani setulus hati
3. Menciptakan iklim politik yang kondusif melalui pendekatan sosial dan budaya masyarakat nias.
4. Eksploitasi potensi-potensi ekonomi masyarakat yang berbasis ekonomi kerakyatan.
5. Pengelolaan Keuangan Daerah dan Sumber Daya Manusia secara benar dan transparan.
6. Peningkatan Pendapatan Daerah",http://infopilkada.kpu.go.id/assets/eab76cd4/422_visimisi_Visi%20Misi%20Sudah%20di%20Stempel.pdf,838
362,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/423_visimisi_VISI%20DAN%20MISI%20PASLON%20ENONI%202015.pdf,839
363,,"TERWUJUDNYA MASYARAKAT NIAS UTARA YANG BERIMAN, BERBUDAYA DAN MANDIRI","1. Meningkatkan Kualitas Pendidikan, Kesehatan dan Kesejahteraan Masyarakat.
2. Membangun Kemandirian Ekonomi yang Berbasis pada Pertanian, Kelautan dan Perikanan, Pariwisata serta Pengelolaan Potensi Sumber Daya Alam.
3. Membangun infrastruktur, penataan wilayah serta pemanfaatan ruang yang berkualitas dan berwawasan lingkungan.
4. Membangun Manajemen Pemerintahan yang Profesional, Bersih dan yang Berbasis pada Pelayanan Masyarakat serta meningkatkan kualitas kemitraan dengan Legislatif.
5. Meningkatkan Kualitas kehidupan Sosial Kemasyarakatan yang Taat Hukum, Beriman dan Berbudaya.",http://infopilkada.kpu.go.id/assets/eab76cd4/425_visimisi_6.%20Visi%20dan%20Misi%20Calon%20Bupati%20Dan%20Wakil%20Bupati%20Nias%20Utara%202016%20-%202021.pdf,844
364,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/229_visimisi_visi%20misi%20asmah%20andi%20kasim.pdf,648
365,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/425_visimisi_6.%20Visi%20dan%20Misi%20Calon%20Bupati%20Dan%20Wakil%20Bupati%20Nias%20Utara%202016%20-%202021.pdf,635
366,,"TERWUJUDNYA MASYARAKAT KABUPTEN MUNUKAN YANG ADIL, AMAN DAN SEJAHTERA","1. Menciptakan sistem pemerintahan yang bersih, transparan dan akuntable.
2. Meningkatkan rasa aman masyarakat dalam melakukan aktifitas ekonomi, sosial, budaya dan keagamaan.
3. Meningkatkan rasa aman dunia usaha dalam berinvestasi serta menjaga stabilitas perdagangan.
4. Meningkatkan kualitas dan pelayanan kesehatan
5. Meningkatkan kualitas Sumber daya manusia melalui pendidikan formal dan non formal.
6. Meningkatkan kualitas dan kuantitas sarana dan prasarana publik yang memadai yang berwawasan lingkungan untuk mempercepat proses pertumbuhan ekonomi.
7. Meningkatkan kesejahteraan masyarakat bidang Pertanian, Perkebunan, Perikanan dan Peternakan,
8. Meningkatkan aksebilitas masyarkat dalam memproduksi dan memasarkan hasil pertanian, perkebunan, perikanan dan peternakan.
9. Menurunkan angka pengangguran dengan mengoptimalkan lapangan kerja yang berkesinambungan.",http://infopilkada.kpu.go.id/assets/eab76cd4/243_visimisi_visi%20misi%20Asmin%20Faridil.pdf,638
367,,"TERWUJUDNYA MASYARAKAT OGAN ILIR LEBIH SEJAHTERA, UNGGUL DAN BERKUALITAS DILANDASI KEIMANAN DAN KETAQWAAN KEPADA TUHAN YANG MAHA ESA.","1) Meningkatkan kualitas tata kelola pemerintahan yang baik, dan pelayanan masyarakat yang transparan, bersih dan bertanggungjawab.
2) Meningkatkan kualitas pendidikan dan kesehatan yang merata, guna mewujudkan SDM yang unggul dan bermartabat.
3) Meningkatkan perekonomian daerah melalui pemberdayaan masyarakat dan peningkatan investasi guna mengurangi pengangguran dan kemiskinan, serta pemenuhan kebutuhan dasar masyarakat.
4) Meningkatkan kualitas infrstruktur wilayah perkotaan sampai pelosok perdesaan berbasis lingkungan hidup.
5) Meningkatkan kualitas politik dan demokratis, ketentraman, ketertiban dan keamanan masyarakat, kehidupan sosial-budaya dan beragama, serta kepastian Hukum dan HAM.",http://infopilkada.kpu.go.id/assets/eab76cd4/93_visimisi_VISI%20DAN%20MISI%20NOMOR%202.pdf,383
368,,"Terwujudnya Kabupaten Ogan Ilir sebagai kota satelit yang mensejahterakan semua orang secara berkelanjutan, berkeadilan, dan berbasis kearifan lokal.","1. Meningkatan penghayatan dan pengamalan nilai-nilai agama dan sosial budaya; 
2. Mewujudkan tata kelola pemerintahan yang demokratis, bersih, berwibawa, dan profesional berlandaskan supremasi hukum dan HAM 
3. Meningkatkan pemerataan pembangunan dan hasil—hasilnya berbasis kemandirian ekonomi lokal 
4. Meningkatkan kualitas hidup masyarakat Kabupaten Ogan Ilir; 
5. Melestarikan lingkungan hidup",http://infopilkada.kpu.go.id/assets/eab76cd4/561_visimisi_VISI%20DAN%20MISI%20NOMOR%201.pdf,993
369,,"Mewujukan OKU BANGKIT (Bersih, Aman, Nyaman,Gigih, Kreatif, Inovatif dan Transparan)","1. Membangun pemerintahan daerah yang bersih dari praktik korupsi, demokratis dan bertanggungjawab. 
2. Mengembangkan dan meningkatkan pelayanan publik yang mudah, cepat dan bebas dari praktik korupsi 
3. Mengembangkan dan membina Sumber Daya Manusia (SDM) yang bekualitas 
4. Pemberdayaan perempuan untuk percepatan kesetaraan dan keadilan gender 
5. Pengembangan ekonomi rakyat melalui pemberdayaan masyarakat dengan menumbuhkembangkan sektor-sektor ekonomi rakyat yang dapat membuka lapangan kerja dan peningkatan pendapatan masyarakat. 
6. Penciptaan rasa aman dan penegakan hukum sebagai kondisi yang dibutuhkan untuk keberhasilan pembangunan di segala bidang. 
7. Mengembangkan dan membina budaya lokal dan Pengetahuan lokal untuk memperkuat identitas dan menghadapi tantangan globalisasi. 
8. Membina kehidupan beragama yang didasari toleransi dan kebhinekaan. 
9. Pengembangan dan peningkatan industri pertambangan, energi, dan manufacture berwawasan lingkungan 
10. Pengembangan dan peningkatan infrastruktur wilayah yang berkelanjutan 
11. Percepatan pembangunan Desa",http://infopilkada.kpu.go.id/assets/eab76cd4/64_visimisi_Visi_Misi_Pasangan_Percha_dan_Nasir_Agun.pdf,466
370,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/552_visimisi_Visi%20Dan%20misi%20Cabub%20dan%20Cawabub.pdf,988
371,,,,"http://infopilkada.kpu.go.id/assets/eab76cd4/397_visimisi_Visi,%20Misi%20dan%20Program%20Wahab%20Hera.pdf",788
372,,"Terwujudnya Masyarakat Kabupaten OKU Selatan yang Bertaqwa, Berdayasaing dan Berbudaya Menuju Masyarakat Yang Sejahtera.","1. Meningkatkan perekonomian daerah yang berdaya saing dengan titik berat pada revitalisasi pertanian dan pembangunan yang berbasis perdesaan.
2. Meningkatkan infrastruktur jalan dan jembatan dan aksebilitas daerah yang berkualitas dan terintegrasi secara berkelanjutan hingga memudahkan dalam pengembangan perekonomian desa.
3. Meningkatkan pemerataan dan kualitas penyelenggaraan pendidikan, dengan memperbanyak sekolah dasar hingga perguruan tinggia. Di sisi lain harus ada peningkatan kualitas dan kesejahteraan para pendidik.
4. Meningkatkan tata kelola pemerintahan yang baik dan kinerja penyelenggaraan pemerintahan daerah
5. Mewujudkan Pemerintahan Bersih dan Berwibawa bebas KKn dan memberikan sanksi bagi bagi pegawai atau pejabat yang terlibat
6. Mewujudkan pemerintahan yang menjadi pelayanan masyarakat serta menjungjung etika, budaya dan moral yang luhur
7. Peningkatan kualitas kesehatan dalam upaya memberi pelayanan terbaik kepada masyarakat luas dengan menambah Puskesmas atau Puskesmas Pembantu (Pustu) dengan SDM dan saran serta prasarana yang memadai di setiap desa.
8. Menciptakan lapangan kerja/wira usaha dengan memberikan pelatihan bagi para pemudan dan peminat wira usaha.
9. Menciptakan lapangan kerja/wira usaha dengan memberikan pelatihan bagi para peudan dan peminat wira usaha.
10. Menggali, merangsang, membina, berkembangnya kesenian daerah, kebudayaan, dan olah raga, bersinergi dengan Dinas Pendidikan, Dinas Pariwisata, swasta, maupun Lembaga lembaga masyarakat
11. Meningkatkan produktivitas masyarakat dalam bidang ekonomi daerah yang berdaya saing dengan titik berat pada revitalisasi pertanian untuk menopang ketahanan pangan. Diantaranya dengan pendistribusian pupuk secara merata dan berkesinambungan, memperbaiki system pengairan, penyediaan bibit, dan tersedianya Saprotan (Sarana Produksi Pertanian)
12. Pengembangan jaringan internet ke seluruh sekolah, untuk membuka akses informasi bagi seluruh penggunanya, sehingga siswa diperkenalkan terhadap kemajuan informasi dan komunikasi sejak dini.
13 Aktivitas perencanaan dan pendayagunaan potensi pertanian dalam arti luas, yaitu pertanian, kehutanan, perikanan dan peternakan yang merupakan potensi strategis yang dijadikan sebagai dasar landasan dan acuan bagi kebijakan pembangunan ekoonomi di bidang ekowisata
14 Meningkatkan keamanan dan ketertiban hingga terciptanya suasana yang kondusif dalam bermasyarakat","http://infopilkada.kpu.go.id/assets/eab76cd4/404_visimisi_Visi,%20Misi%20Popo%20Sholehien.pdf",796
373,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,782
374,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,518
375,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,1231
376,,,,,1237
377,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,306
378,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/485_visimisi_visi%20misi.pdf,916
379,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/375_visimisi_visi%20misi.pdf,776
380,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,833
381,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,836
382,,"TERWUJUDNYA PAKPAK BHARAT YANG BERSATU DAN SEJAHTERA, UNGGUL DALAM KUALITAS HIDUP, TERDEPAN DALAM PELAYANAN PUBLIK BERLANDASKAN AGAMA DAN BUDAYA.","1. MELANJUTKAN PENINGKATAN KINERJA APARATUR PEMERINTAH. MELIPUTI MANAJEMEN PEMERINTAHAN YANG PROFESIONAL, KEPEMIMPIN YANG AMANAH DAN PELAYANAN PUBLIK YANG BERKUALITAS. 
2. MENINGKATKAN PEMBERDAYAAN EKONOMI MASYARAKAT YANG BERBASIS PADA SUMBER DAYA ALAM LOKAL. I 
3. MENINGKATKAN KUALITAS DAYA MANUSIA YANG BERDAYA SAING TINGGI YANG DILANDASI BUDAYA PAKPAK DAN KETAQWAAN PADA TUHAN YANG MAHA ESA. 
4. MENINGKATKAN DERAJAD KESEHATAN MELALUI PELAYANAN DAN FASILITAS KESEHATAN YANG PRIMA TERUTAMA UNTUK IBU DAN ANAK DALAM MEWUJUDKAN GENERASI EMAS PAKPAK BHARAT.  
5. MENGEMBANGKAN INFRASTRUKTUR UNTUK MENDORONG PEﬁCEPATAN PERTUMBUHAN EKONOMI DAN MEMPERLANCAR AKSESIBILITAS ANTAR WILAYAH.  
6. MENJADI SENTRA PENDIDIKAN DAN KESEHATAN YANG UNGGUL DI PROVINSI SUMATERA UTARA.",http://infopilkada.kpu.go.id/assets/eab76cd4/649_visimisi_VISI-MISI.pdf,1089
383,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/190_visimisi_VISI%20DAN%20MISI_IRNA&TANTO.pdf,307
384,,Mewujudkan Pandeglang sebagai Pusata Peradaban islam Nusantara dalam Bingkai Keindonesiaan menuju Masyarakat Maju-Makmur-Mulia,"1. Mengentaskan kemiskinan dan kelaparan dengan terjaminnya kesejahteraan sosial yang berkeadilan. 
2. Menjamin ketersediaan dan akses lapangan kerja bagi rakyat secara terbuka, adil dan berdaya saing. 
3. Mewujudkan hak pendidikan yang adil bagi semua masyarakat disertai peningkatan kesejahteraan pendidik dan unsur sarana penunjangnya. 
4. Mewujudkan sistem kehidupan dan lingkungan soslal yang aman, damai dan harmoni, sehat dan bersih lingkungan. 
5. Membangun sistem dan kinerja aparatur pemerintahan/birokrasi yang bersih, efektif, profesional dan modern dengan jaminan kesejahteraan berkelanjutan; 
6. Menegakkan sistem pemerintahan yang bersih dan tertata secara profesional secara fundamental disertai penegakkan keadilan hukum dan HAM 
7. Mewujudkan percepatan pembangunan berbasis perekonomian rakyat, industri wisata religi dan kreatif yang unggul dan berdaya saing tinggi yang bermanfaat bagi sebesar—besarnya kemakmuran masyarakat dan pembangunan daerah; 
8. Membangun perangkat infrastruktur terutama di pedesaan, pemukiman dan lingkungan dunia usaha guna memperbaharui sektor pertanian disertai keseimbangan penataan pedesaaan, perkotaan dan kawasan industri pariwisata yang maju dan berperadaban; 
9. Menata sistem pembinaan generasi unggul dan pemberdayaan perempuan untuk melahirkan kualitas sumber daya manusia yang berakhlakul karimah, cerdas dan berdaya saing tinggi.",http://infopilkada.kpu.go.id/assets/eab76cd4/189_visimisi_VISI%20DAN%20MISI_UMIRA.pdf,304
385,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,1150
386,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,1151
387,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,1152
388,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,690
389,,,,http://infopilkada.kpu.go.id/assets/eab76cd4/,694
390,,"MEWUJUDKAN MASYARAKATKABUPATEN PASAMAN YANG MAJU, SEJAHTERA DAN BERMARTABAT","1. Memantapkan Tata Kehidupan Kehidupan Masyarakat yang Agamis dan Berbudaya
2. Meningkatkan Kualitas dan Daya Saing Sumber Daya Manusia
3. Meningkatkan Kesejahteraan Masyarakat Berbasis Ekonomi Kerakyatan, Ilmu Pengetahuan dan Teknologi
4. Meningkatkan Pelayanan Publik dan Tata Kelola Pemerintahan yang Baik dan Bersih. 
5. Meningkatkan Ketersediaan dan Kualitas Infrastruktur dan Fasilitas Umum
6. Mengelola Potensi Sumber Daya Alam Secara Optimal, Berkelanjutan dan Berwawasan Lingkungan
7. Meningkatkan Kehidupan Masyarakat yang Harmonis dan Bermartabat dengan Prinsip Keadilan dan Kebersamaan",http://infopilkada.kpu.go.id/assets/eab76cd4/297_visimisi_Visi_Misi_BEDA.pdf,701
391,,"TERWUJUDNYA MASYARAKAT KABUPATEN PASAMAN YANG SEJAHTERA, AGAMIS DAN BERBUDAYA","1. Meningkatkan kesejahteraan masyarakat melalui pendidikan, kesehatan dan perekonomian masyarakat.
2. Mengoptimalkan pemanfaatan sumber daya alam.
3. Menyelenggarakan pemerintahan yang baik dan bersih.
4. Meningkatkan kualitas keimanan dan pengamalan ajaran agama.
5. Melestarikan nilai-nilai budaya daerah.",http://infopilkada.kpu.go.id/assets/eab76cd4/324_visimisi_Visi_Misi_YA.pdf,393
