lembaga,provinsi_id,dapil_id,partai_id,calon_urutan,calon_id,nama,kelamin,tinggal,agama,tempat_lahir,tanggal_lahir
DPD,53,,,18,DPD5318,JULIA STEVANNY E. BLEGUR,P,KOTA KUPANG,,,
DPD,53,,,19,DPD5319,Drs. MAKABORANG HAMATARA,L,KOTA KUPANG,,,
DPD,53,,,20,DPD5320,"MAKARIUS PASKALIS BAUT, S.H.",L,JAKARTA TIMUR,,,
DPD,53,,,21,DPD5321,MARCUS HENDRIK,L,KOTA KUPANG,,,
DPD,53,,,22,DPD5322,MARIA NUBAN SAKUSH,P,KUPANG,,,
DPD,53,,,23,DPD5323,Ir. MARTINUS JAWA,L,KOTA KUPANG,,,
DPD,53,,,24,DPD5324,Dra. MIEN HADJON PATTYMANGOE,P,KOTA KUPANG,,,
DPD,53,,,25,DPD5325,MIKAEL UMBU ZASA,L,KOTA BEKASI,,,
DPD,53,,,26,DPD5326,MOSES MOGO,L,NGADA,,,
DPD,53,,,27,DPD5327,"NUNIK ELIZABETH MERUKH, M.B.A.",P,KOTA KUPANG,,,
DPD,53,,,28,DPD5328,Drs. PAULUS MOA,L,KOTA KUPANG,,,
DPD,53,,,29,DPD5329,PITER THINUNG PITOBY,L,KOTA KUPANG,,,
DPD,53,,,30,DPD5330,"Drs. REFAFI GAH, M.Pd.",L,KOTA KUPANG,,,
DPD,53,,,31,DPD5331,"RENGKA PIUSSH, M.Sc.",L,KOTA KUPANG,,,
DPD,53,,,32,DPD5332,ROMANUS NDAU,L,JAKARTA TIMUR,,,
DPD,53,,,33,DPD5333,Ir. SARAH LERY MBOEIK,P,KOTA KUPANG,,,
DPD,53,,,34,DPD5334,SIMON NUBATONIS,L,SUMBA TIMUR,,,
DPD,53,,,35,DPD5335,Drs. STEFANUS MONE KAKA,L,KOTA KUPANG,,,
DPD,53,,,36,DPD5336,SYAFRUDIN ATASOGE,L,KOTA KUPANG,,,
DPD,53,,,37,DPD5337,dr. TENGGUDAI PETRONELLA LITTIK,P,KOTA KUPANG,,,
DPD,53,,,38,DPD5338,"UMBU SAPPY SAMAPATY, S.H., M.H.",L,KOTA KUPANG,,,
DPD,53,,,39,DPD5339,"UMBU WULANG TANAAMAH PARANGGI, S.Sos.",L,SUMBA BARAT DAYA,,,
DPD,53,,,40,DPD5340,"dr. WERA DAMIANUS, M.M.",L,SIKKA,,,
DPD,53,,,41,DPD5341,WIHERS RIHI HEREWILA,L,KOTA KUPANG,,,
DPD,61,,,1,DPD6101,Drs. H. ABDUL RAHMI,L,KOTA PONTIANAK,,,
DPD,61,,,2,DPD6102,H. AGUS HENDRO PRAYITNO,L,SINTANG,,,
DPD,61,,,3,DPD6103,"Drs. AGUSTINUS CLARUS, M.Si.",L,KOTA PONTIANAK,,,
DPD,61,,,4,DPD6104,"AMINUDIN ARIANTO, S.Pd., M.Si.",L,KOTA PONTIANAK,,,
DPD,61,,,5,DPD6105,Pdt. Drs. B. MOSES SIONG,L,KOTA PONTIANAK,,,
DPD,61,,,6,DPD6106,"Pdt. BARNABAS SIMIN, M.Pd.K.",L,KOTA PONTIANAK,,,
DPD,61,,,7,DPD6107,Dra. Hj. DEWI MUNAWAR,P,KOTA PONTIANAK,,,
DPD,61,,,8,DPD6108,DONI PRASETYA SATRIADI,L,KOTA PONTIANAK,,,
DPD,61,,,9,DPD6109,F.X. TRIDES MECER,L,KOTA PONTIANAK,,,
DPD,61,,,10,DPD6110,"Hj. HAIRIAH, S.H., M.H.",P,KOTA PONTIANAK,,,
DPD,61,,,11,DPD6111,HENDRA NURDIANSYAH,L,KAYONG UTARA,,,
DPD,61,,,12,DPD6112,Ir. HIZAS ABD. HAMID,L,KOTA PONTIANAK,,,
DPD,61,,,13,DPD6113,IMAM MUHADI,L,KUBU RAYA,,,
DPD,61,,,14,DPD6114,"INDRA NOVIANSYAH, S.E.",L,KOTA PONTIANAK,,,
DPD,61,,,15,DPD6115,H. ISHAQ SALEH,L,KOTA PONTIANAK,,,
DPD,61,,,16,DPD6116,"Drs. JACOBUS LUNA, M.Si.",L,BENGKAYANG,,,
DPD,61,,,17,DPD6117,KLEMEN APUI,L,LANDAK,,,
DPD,61,,,18,DPD6118,"Ev. LAWADI NUSAH, S.Pd.K.",L,BEKASI,,,
DPD,61,,,19,DPD6119,"M. MUSA SURIN, S.H., M.H.",L,KOTA PONTIANAK,,,
DPD,61,,,20,DPD6120,"M. TAMSIL SJOEKOER, S.H.",L,KOTA PONTIANAK,,,
DPD,61,,,21,DPD6121,"MARIA GORETI, S.Sos., M.Si.",P,KOTA PONTIANAK,,,
DPD,61,,,22,DPD6122,"NAGIAN IMAWAN, S.Sos.",L,KOTA PONTIANAK,,,
DPD,61,,,23,DPD6123,NOBERTUS ROCKI SUSANTO,L,KOTA PONTIANAK,,,
DPD,61,,,24,DPD6124,OESMAN SAPTA,L,JAKARTA SELATAN,,,
DPD,61,,,25,DPD6125,"Drs. P.E. CHUNOI, M.Pd.",L,SINTANG,,,
DPD,61,,,26,DPD6126,"PETRUS SA, S.H.",L,BENGKAYANG,,,
DPD,61,,,27,DPD6127,"Hj. RUBAETI ERLITA, S.Sos. I, S.H.",P,KOTA PONTIANAK,,,
DPD,61,,,28,DPD6128,"SAKPIN PROKHORUS, S.Th., M.Pd.K",L,BATAM,,,
DPD,61,,,29,DPD6129,Drs. SYAFI'I,L,KOTA PONTIANAK,,,
DPD,61,,,30,DPD6130,"SYAFRIAL NUR, S.H., M.Pd.",L,KOTA PONTIANAK,,,
DPD,61,,,31,DPD6131,Drs. URAY USMAN SAIDI. AS,L,MELAWI,,,
DPD,61,,,32,DPD6132,"USMANDY S, S.Sos., M.Si.",L,SINTANG,,,
DPD,61,,,33,DPD6133,Drs. YAKOBUS KUMIS,L,KOTA PONTIANAK,,,
DPD,61,,,34,DPD6134,"ZAKARIAS, S.H.",L,BENGKAYANG,,,
DPD,62,,,1,DPD6201,H. A. MAS'AD IKHSAN,L,KOTA WARINGIN TIMUR,,,
DPD,62,,,2,DPD6202,Ir. H. ANTANG DWI DASONO,L,KOTA DEPOK,,,
DPD,62,,,3,DPD6203,"H. ASRANI, S.E",L,KAPUAS,,,
DPD,62,,,4,DPD6204,HABIB H. SAID ISMAIL,L,KAPUAS,,,
DPD,62,,,5,DPD6205,"HERIADI, S.T",L,KOTA PALANGKARAYA,,,
DPD,62,,,6,DPD6206,Drs. JECKY DAHIR,L,KOTA PALANGKARAYA,,,
DPD,62,,,7,DPD6207,Ir. KUSMAYADI,L,KOTA PALANGKARAYA,,,
DPD,62,,,8,DPD6208,H. MOHAMMAD ALI,L,KOTAWARINGIN TIMUR,,,
DPD,62,,,9,DPD6209,"Ir. H. MUHAMMAD MAWARDI, M.M., M.Si",L,KAPUAS,,,
DPD,62,,,10,DPD6210,"H. MUHAMMAD RAKHMAN, S.E., S.T",L,KOTAWARINGIN BARAT,,,
DPD,62,,,11,DPD6211,"MULIADI, S.E",L,KAPUAS,,,
DPD,62,,,12,DPD6212,NAPA J. AWAT,L,KOTA PALANGKARAYA,,,
DPD,62,,,13,DPD6213,"Hj. PERMANA SARI, S.Si., M.M., M.B.A",P,KOTA PALANGKARAYA,,,
DPD,62,,,14,DPD6214,RINCO NORKIM,L,KOTA PALANGKARAYA,,,
DPD,62,,,15,DPD6215,Pdt. RUGAS BINTI,L,JAKARTA PUSAT,,,
DPD,62,,,16,DPD6216,"H. SAID AHMAD FAUZI BAHSIN, S.H.I",L,KOTA PALANGKARAYA,,,
DPD,62,,,17,DPD6217,"H. SHOLEH ANSHORI, S.Pd.I",L,KOTAWARINGIN BARAT,,,
DPD,62,,,18,DPD6218,"TOTOK SUGIYANTO, S.Ag",L,KAPUAS,,,
DPD,63,,,1,DPD6301,"Drs. ABDUSSANI, M.I.Kom",L,BARITO KUALA,,,
DPD,63,,,2,DPD6302,ACHMAD HUSAINI,L,JAKARTA TIMUR,,,
DPD,63,,,3,DPD6303,Ir. ANANG ROSADI ADENANSI,L,KOTA BANJARMASIN,,,
DPD,63,,,4,DPD6304,"ANTUNG FATMAWATI, S.T",P,TABALONG,,,
DPD,63,,,5,DPD6305,"BERRY NAHDIAN FORQAN, S.P., M.S",L,BOGOR,,,
DPD,63,,,6,DPD6306,"H. GUSTI FARID HASAN AMAN, S.E., Akt., M.B.A",L,BANJARMASIN,,,
DPD,63,,,7,DPD6307,HABIB ABDURRAHMAN BAHASYIM,L,BANJARMASIN,,,
DPD,63,,,8,DPD6308,"HABIB HAMID ABDULLAH , S.H., M.H",L,BANJARMASIN,,,
DPD,63,,,9,DPD6309,"H. M. HUSAINI ALIMAN , S.E., M.M",L,KOTA BANJARMASIN,,,
DPD,63,,,10,DPD6310,"Drs. H. M. SOFWAT HADI, S.H",L,BANJARMASIN,,,
DPD,63,,,11,DPD6311,"H. M. SURIANI SHIDDIQ, S.Ag., M.Si",L,BOGOR,,,
DPD,63,,,12,DPD6312,Drs. H. MANSYAH SABRI,L,BANJARMASIN,,,
DPD,63,,,13,DPD6313,"Drs. H. MASDERIANSYAH, M.Si",L,BANJARBARU,,,
DPD,63,,,14,DPD6314,Kol. Inf. (Purn.) NASIB ALAMSYAH,L,BANJARMASIN,,,
DPD,63,,,15,DPD6315,Drs. H. SUMIADI BURHAN,L,BANJARMASIN,,,
DPD,63,,,16,DPD6316,"Dra. TITIEN AGUSTINA, M.Si",P,BANJARMASIN,,,
DPD,63,,,17,DPD6317,"YURIA WATI ZAI ROSE, S.E",P,BANJAR,,,
DPD,64,,,1,DPD6401,H. AHMAD HENDRY,L,KOTA SAMARINDA,,,
DPD,64,,,2,DPD6402,"AJI MUHAMMAD MIRZA WARDANA, S.T.",L,KOTA SAMARINDA,,,
DPD,64,,,3,DPD6403,"Drs. H. AMIR HAMZAH B, M.Si.",L,KOTA SAMARINDA,,,
DPD,64,,,4,DPD6404,"Ir. H. BAMBANG SUSILO, M.M.",L,KOTA SAMARINDA,,,
DPD,64,,,5,DPD6405,BENNY R.B. KOWEL,L,KOTA SAMARINDA,,,
DPD,64,,,6,DPD6406,H. ERHAMSYAH,L,KOTA SAMARINDA,,,
DPD,64,,,7,DPD6407,"HARMANTO, S.P.",L,KOTA SAMARINDA,,,
DPD,64,,,8,DPD6408,"H. HASANUDDIN, S.H., M.Si.",L,PASER,,,
DPD,64,,,9,DPD6409,HENGKI,L,KUTAI KERTANEGARA,,,
DPD,64,,,10,DPD6410,Dr. KHALEP RAMAT,L,KOTA TARAKAN,,,
DPD,64,,,11,DPD6411,M. SAID,L,KOTA BALIKPAPAN,,,
DPD,64,,,12,DPD6412,"Dr. Drs. MARTIN BILLA, M.M.",L,KOTA SAMARINDA,,,
DPD,64,,,13,DPD6413,Drs. H. MUHAMMAD IDRIS S,L,KOTA BALIKPAPAN,,,
DPD,64,,,14,DPD6414,"H. MUHAYAN HASAN, S.E.",L,JAKARTA PUSAT,,,
DPD,64,,,15,DPD6415,"K.H. MUSLIHUDDIN ABDURRASYID, Lc., M.Pd.I.",L,KOTA SAMARINDA,,,
DPD,64,,,16,DPD6416,"dr. NAOMI PATIORAN, Sp.M.",P,KOTA SAMARINDA,,,
DPD,64,,,17,DPD6417,"Drs. H. RAMLI, M. Hum.",L,KOTA SAMARINDA,,,
DPD,64,,,18,DPD6418,"SAMSUDIN S., S.H.",L,KOTA SAMARINDA,,,
DPD,64,,,19,DPD6419,TRISNO WIDODO,L,KUTAI KERTANEGARA,,,
DPD,64,,,20,DPD6420,USMAN YUSUF,L,KOTA TARAKAN,,,
DPD,71,,,1,DPD7101,"Dr. Ir. ADOLF LUCKY LONGDONG, M.Ed.",L,JAKARTA TIMUR,,,
DPD,71,,,2,DPD7102,"H. ALI HARDI KIAIDEMAK, S.H., M.Si.",L,JAKARTA TIMUR,,,
DPD,71,,,3,DPD7103,"Ir. ANDRY HARITS UMBOH, M.Si",L,MINAHASA SELATAN,,,
DPD,71,,,4,DPD7104,Drs. ARUDJI MONGILONG,L,KOTA KOTAMOBAGU,,,
DPD,71,,,5,DPD7105,"ARYANTHI BARAMULI PUTRI, S.H.,M.H.",P,MINAHASA UTARA,,,
DPD,71,,,6,DPD7106,"BACHTIAR KODJA, S.Sos.",L,KOTA MANADO,,,
DPD,71,,,7,DPD7107,BASO AFFANDI,L,KOTA MANADO,,,
DPD,71,,,8,DPD7108,BENNY RHAMDANI,L,KOTA KOTAMOBAGU,,,
DPD,71,,,9,DPD7109,Drs. BERNY TAMARA,L,JAKARTA SELATAN,,,
DPD,71,,,10,DPD7110,DOLFIE MARINGKA,L,KOTA MANADO,,,
DPD,71,,,11,DPD7111,"Drs. E.C. HARLY WEKU, M.M., Ak.",L,KOTA MANADO,,,
DPD,71,,,12,DPD7112,"EMMANUEL J. TULAR , S.I.P., M.Si.",L,JAKARTA SELATAN,,,
DPD,71,,,13,DPD7113,FABIAN RICHARD SARUNDAJANG,L,KOTA MANADO,,,
DPD,71,,,14,DPD7114,"HAMDI PAPUTUNGAN, SH",L,KOTA MANADO,,,
DPD,71,,,15,DPD7115,Dra. HERMIN RIRISWATI KATAMSI,P,KEP. SANGIHE,,,
DPD,71,,,16,DPD7116,ISMAIL MO'O,L,KOTA MANADO,,,
DPD,71,,,17,DPD7117,JHONY KRISEN,L,KOTA KOTAMOBAGU,,,
DPD,71,,,18,DPD7118,JIMMY MIKAEL WALEWANGKO,L,KOTA TOMOHON,,,
DPD,71,,,19,DPD7119,JOSEPH THEODORUS PATI,L,KOTA TOMOHON,,,
DPD,71,,,20,DPD7120,"Prof. Dr. Ir. L.W. SONDAKH, M.Ec.",L,KOTA MANADO,,,
DPD,71,,,21,DPD7121,"LOUIS NANGOY, S.H.",L,KOTA MANADO,,,
DPD,71,,,22,DPD7122,Ir. MARHANY V.P. PUA,L,KOTA MANADO,,,
DPD,71,,,23,DPD7123,MARTHIN N. MOHEDE,L,KOTA BEKASI,,,
DPD,71,,,24,DPD7124,MAYA RUMANTIR,P,JAKARTA SELATAN,,,
DPD,71,,,25,DPD7125,Ir. STEFANUS B.A.N. LIOW,L,KOTA TOMOHON,,,
DPD,71,,,26,DPD7126,"H. SUJAHRI VAN GOBEL, S.H., M.T.",L,BOLAANG MONGONDOW SELATAN,,,
DPD,71,,,27,DPD7127,"Drs. TEDDY MANUEKE, M.M.",L,KOTA MONADO,,,
DPD,71,,,28,DPD7128,YUDA ABRAM MOKOGINTA,L,BOLAANG MONGONDOW,,,
DPD,71,,,29,DPD7129,"ZETH WALO, S.Sos.",L,KOTA MANADO,,,
DPD,72,,,1,DPD7201,"ABRAHAM M. LAROBU, S.H, M.H",L,POSO,,,
DPD,72,,,2,DPD7202,AGUNG,L,KOTA PALU,,,
DPD,72,,,3,DPD7203,"AHMAD SYAIFULLAH MALONDA, S.P",L,KOTA PALU,,,
DPD,72,,,4,DPD7204,DARMA TONGKU,L,POSO,,,
DPD,72,,,5,DPD7205,dr. DELIS JULKARSON HEHI,L,MOROWALI,,,
DPD,72,,,6,DPD7206,"DENY SALMON GALAMBA, S. Ap",L,JAKARTA BARAT,,,
DPD,72,,,7,DPD7207,DJECKY RAS UMBAS,L,SIGI,,,
DPD,72,,,8,DPD7208,Ir. EMIL SALIM PODUNGGE,L,SIGI,,,
DPD,72,,,9,DPD7209,"FEMMY SANGIAN, S.H",P,PARIGI MOUTONG,,,
DPD,72,,,10,DPD7210,FERENC RAYMOND SAHETAPY,L,JAKARTA SELATAN,,,
DPD,72,,,11,DPD7211,"Drs. F. EDDY BUNGKUDAPU, M.Si, M.Th",L,KOTA PALU,,,
DPD,72,,,12,DPD7212,"Drs. GATOT MARGONO, M.M",L,KOTA PALU,,,
DPD,72,,,13,DPD7213,HERMAN AGAN,L,KOTA PALU,,,
DPD,72,,,14,DPD7214,"IDRUS A. HAFID, S.H",L,KOTA PALU,,,
DPD,72,,,15,DPD7215,"Drs. LANDRI TANDUNG, M.Pd",L,KOTA PALU,,,
DPD,72,,,16,DPD7216,M. RIDHA SALEH,L,JAKARTA SELATAN,,,
DPD,72,,,17,DPD7217,Drs. MA'MUN AMIR,L,BANGGAI,,,
DPD,72,,,18,DPD7218,MAZIRU L. MASRI,L,KOTA PALU,,,
DPD,72,,,19,DPD7219,Drs. MOH. NADJIB H. UMAR,L,KOTA BANGGAI,,,
DPD,72,,,20,DPD7220,"MOHAMAD SOFYAN, S.T",L,JAKARTA BARAT,,,
DPD,72,,,21,DPD7221,"Drs. H. MURAD U. NASIR, M.Si",L,KOTA PALU,,,
DPD,72,,,22,DPD7222,"Drs. NIRMAN YANS WINTER, M.H",L,PARIGI MOUTONG,,,
DPD,72,,,23,DPD7223,"Hj. NURMAWATI DEWI BANTILAN , S.E",P,SIGI,,,
DPD,72,,,24,DPD7224,"SHALEH MUHAMAD ALDJUFRI, Lc, M.A",L,KOTA PALU,,,
DPD,72,,,25,DPD7225,"Pdt. Dr. SILVIANA H. PANDEGIROT, M.Th",P,KOTA PALU,,,
DPD,72,,,26,DPD7226,"SUPRIADI, S.H",L,KOTA PALU,,,
DPD,72,,,27,DPD7227,SUWANDHI Y. RITUPALU,L,KOTA PALU,,,
DPD,72,,,28,DPD7228,H. SYAMSUDDIN SAID,L,KOTA PALU,,,
DPD,72,,,29,DPD7229,"Hi. SAMSUDIN PAY, S.Ag, M.Si",L,KOTA PALU,,,
DPD,72,,,30,DPD7230,YAPTO SURYO SAPUTRO BANTILAN,L,TOLI TOLI,,,
DPD,72,,,31,DPD7231,"ZAINUDDIN T.AMINULLAH, S.Ag",L,POSO,,,
DPD,73,,,1,DPD7301,A. WAHYUDDIN MALIK,L,MAROS,,,
DPD,73,,,2,DPD7302,A.M. IQBAL PAREWANGI,L,KOTA MAKASSAR,,,
DPD,73,,,3,DPD7303,"Ir. H. ABDUL AZIZ QAHAR MUDZAKKAR, M.Si",L,KOTA MAKASSAR,,,
DPD,73,,,4,DPD7304,H. ABDUL DJALIL THAHIR,L,KOTA MAKASSAR,,,
DPD,73,,,5,DPD7305,Drs. ABDUL KADIR PATWA,L,KOTA MAKASSAR,,,
DPD,73,,,6,DPD7306,"Dr. AGUSSALIM ANDI GADJONG, S.H., M.H",L,KOTA MAKASSAR,,,
DPD,73,,,7,DPD7307,"Dr. H. AJIEP PADINDANG , S.E., M.M",L,GOWA,,,
DPD,73,,,8,DPD7308,H. AMRU RIJAL JUNAID,L,SINJAI,,,
DPD,73,,,9,DPD7309,Hj. ANDI FATIMAH,P,PARE PARE,,,
DPD,73,,,10,DPD7310,Drs. H. ANDI HARTA SANJAYA,L,KOTA MAKASSAR,,,
DPD,73,,,11,DPD7311,ANDI MUH. IHSAN,L,BONE,,,
DPD,73,,,12,DPD7312,"ARMAN ARFAH, S.E., M.M",L,KOTA MAKASSAR,,,
DPD,73,,,13,DPD7313,Drs. H. BAHAR NGITUNG,L,KOTA MAKASSAR,,,
DPD,73,,,14,DPD7314,"BUNG ARI REZA ALI, S.E",L,KOTA MAKASSAR,,,
DPD,73,,,15,DPD7315,"BURHANUDDIN, S.H., M.H",L,PALOPO,,,
DPD,73,,,16,DPD7316,"Drs. H. IBRAHIM AMBONG, M.A",L,JAKARTA SELATAN,,,
DPD,73,,,17,DPD7317,"IRMAWATY HABIE, S.H",P,JAKARTA SELATAN,,,
DPD,73,,,18,DPD7318,Pdt. Dr. ISHAK P. LAMBE,L,BEKASI,,,
DPD,73,,,19,DPD7319,Dr. Hj. KASMAWATI T.Z. BASALAMAH,P,KOTA MAKASSAR,,,
DPD,73,,,20,DPD7320,"LITHA BRENT, S.E",L,KOTA MAKASSAR,,,
DPD,73,,,21,DPD7321,"LUKMAN NUR, S.E",L,WAJO,,,
DPD,73,,,22,DPD7322,"M. GUSTI ZAINAL, S.S",L,BULUKUMBA,,,
DPD,73,,,23,DPD7323,"H. MUHAMMAD SENIMAN LATIF, S.E",L,KOTA MAKASSAR,,,
DPD,73,,,24,DPD7324,MAHIR TAKAKA,L,KOTA MAKASSAR,,,
DPD,73,,,25,DPD7325,"Hj. MONIRAH JAFAR HAFSAH, S.E",P,JAKARTA SELATAN,,,
DPD,73,,,26,DPD7326,MUHAMMAD ASMIN,L,KOTA MAKASSAR,,,
DPD,73,,,27,DPD7327,"Drs. H. MUHAMMAD ASRI, M.Pd",L,MAROS,,,
DPD,73,,,28,DPD7328,"MULAWARMAN, S.E",L,JAKARTA TIMUR,,,
DPD,73,,,29,DPD7329,Dra. Hj. OELFAH A. SYAHRULLAH  HARMANTO,P,KOTA MAKASSAR,,,
DPD,73,,,30,DPD7330,"PITHER SINGKALI, S.H., M.H",L,JAKARTA TIMUR,,,
DPD,73,,,31,DPD7331,SYAMSUDDIN HB,L,MAROS,,,
DPD,73,,,32,DPD7332,"Drs. H. TADJUDDIN NOER, M.M",L,KOTA MAKASSAR,,,
DPD,73,,,33,DPD7333,"WAHIDAH ANWAR, S.E., M.M",P,KOTA MAKASSAR,,,
DPD,74,,,1,DPD7401,Ir. H. ABDUL JABBAR TOBA,L,KOTA KENDARI,,,
DPD,74,,,2,DPD7402,ABDUL MUIS,L,JAKARTA SELATAN,,,
DPD,74,,,3,DPD7403,"H. ABDUL SAMAD, S.Sos",L,KONAWE,,,
DPD,74,,,4,DPD7404,"ABDUL SYAHIR, S.Sos., S.H., M.H",L,KOTA KENDARI,,,
DPD,74,,,5,DPD7405,"ADIPUTERA, S.T",L,KOTA KENDARI,,,
DPD,74,,,6,DPD7406,"AFIAT TAWAKAL, S.Si",L,KONAWE SELATAN,,,
DPD,74,,,7,DPD7407,Drs. AHYAR ANDI RAUF,L,KOLAKA UTARA,,,
DPD,74,,,8,DPD7408,"ALEX PANGAIBALI, S.Th",L,KOTA KENDARI,,,
DPD,74,,,9,DPD7409,"ALI LAOPA, S.H",L,KOTA BAUBAU,,,
DPD,74,,,10,DPD7410,Drs. H. ANAS MAISA,L,KOTA BAUBAU,,,
DPD,74,,,11,DPD7411,"Ir. H. ANDI SYAMSUL BAHRI, M.Si",L,KOTA KENDARI,,,
DPD,74,,,12,DPD7412,ARSYAD,L,KONAWE,,,
DPD,74,,,13,DPD7413,ASMAUN PARATE,L,KOTA KENDARI,,,
DPD,74,,,14,DPD7414,ASMIN,L,KOTA KENDARI,,,
DPD,74,,,15,DPD7415,"BOSMAN, S.Si., S.H., M.H",L,KOTA KENDARI,,,
DPD,74,,,16,DPD7416,"EDHI SUSILO HADISUTANTO, S.H",L,KONAWE,,,
DPD,74,,,17,DPD7417,H. HASAN KAMAL SAID ABD. QAHHAR MUDZAKKAR,L,KOLAKA,,,
DPD,74,,,18,DPD7418,"H. HERRY HERMANSYAH SILONDAE, S.E",L,KOTA KENDARI,,,
DPD,74,,,19,DPD7419,"Drs. H. HOESEIN EFFENDY, S.H",L,KOTA KENDARI,,,
DPD,74,,,20,DPD7420,Drs. ILHAM,L,MUNA,,,
DPD,74,,,21,DPD7421,"IRWAN MUSTAKIM, S.T",L,JAKARTA PUSAT,,,
DPD,74,,,22,DPD7422,"H. JUNAIS DARANGA, S.E",L,KONAWE,,,
DPD,74,,,23,DPD7423,"Drs. H. KAMARUDDIN, M.H",L,KOLAKA UTARA,,,
DPD,74,,,24,DPD7424,Drs. KASMIR,L,BOMBANA,,,
DPD,74,,,25,DPD7425,"L.M. RUSMAN EMBA, S.T",L,KOTA KENDARI,,,
DPD,74,,,26,DPD7426,"LA DJADI SIHARIS, M.Si",L,KOTA KENDARI,,,
DPD,74,,,27,DPD7427,"LA ODE ABDUL AZIZ NADIA, S.Ag., M.Si",L,KOTA KENDARI,,,
DPD,74,,,28,DPD7428,"Drs. H. LA ODE ALI HANAFI, M.Si",L,MUNA,,,
DPD,74,,,29,DPD7429,Drs. LA ODE ALI TANDA,L,MUNA,,,
DPD,74,,,30,DPD7430,"LA ODE ASADI, S.E., M.Si",L,KOTA DEPOK,,,
DPD,74,,,31,DPD7431,"dr. H. LA ODE BARIUN, M.Kes",L,KOTA KENDARI,,,
DPD,74,,,32,DPD7432,"Drs. LA ODE DJABARU, M.Si",L,KOTA BAU BAU,,,
DPD,74,,,33,DPD7433,"H. LA ODE HAMIRU, M.Sc",L,KOTA KENDARI,,,
DPD,74,,,34,DPD7434,"LA ODE RUSYAMIN, S.Km",L,KOTA BOGOR,,,
DPD,74,,,35,DPD7435,LA ODE SABRI,L,KOTA KENDARI,,,
DPD,74,,,36,DPD7436,H. M. YASIN WELSON LAJAHA,L,BUTON,,,
DPD,74,,,37,DPD7437,Ir. H. M. YUNUS SJAMSOEDDIN,L,BOMBANA,,,
DPD,74,,,38,DPD7438,Ir. MAS'UDI,L,KOTA KENDARI,,,
DPD,74,,,39,DPD7439,"MASWATY MADJID, S.Km., M.Si",P,KOTA KENDARI,,,
DPD,74,,,40,DPD7440,"H. MUCHLIS PATAHNA, S.H., M.Kn",L,JAKARTA SELATAN,,,
DPD,74,,,41,DPD7441,Ir. MUDAWING SAENONG,L,KOLAKA UTARA,,,
DPD,74,,,42,DPD7442,Drs. H. MUH. RATMAN,L,KOTA KENDARI,,,
DPD,74,,,43,DPD7443,MUHAMAD KOBAR,L,KOTA KENDARI,,,
DPD,74,,,44,DPD7444,"MULIATI SAIMAN, S.Si",P,KOTA KENDARI,,,
DPD,74,,,45,DPD7445,Drs. H. MUSTAFA RANSE AMIN,L,KOTA JAYAPURA,,,
DPD,74,,,46,DPD7446,Ir. PADANG SUGIARTO,L,KOTA KENDARI,,,
DPD,74,,,47,DPD7447,RAHMAN JIHAD,L,MUNA,,,
DPD,74,,,48,DPD7448,Drs. SAIFUL AMIN,L,KOLAKA UTARA,,,
DPD,74,,,49,DPD7449,"SAIPUDDIN, S.P",L,KOTA KENDARI,,,
DPD,74,,,50,DPD7450,H. SUDARMAN SAFRIEN,L,KOLAKA UTARA,,,
DPD,74,,,51,DPD7451,"SUHARMAN, S.Pi., M.S",L,KOTA KENDARI,,,
DPD,74,,,52,DPD7452,"H. SUKIMAN PABELU, S.Sos",L,JAKARTA TIMUR,,,
DPD,74,,,53,DPD7453,"SYAM ABDUL DJALIL HAMRA, S.E",L,KOTA KENDARI,,,
DPD,74,,,54,DPD7454,"TASLIMIN, S.P",L,KOTA BAUBAU,,,
DPD,74,,,55,DPD7455,"TATA SUNARTA, S.Pd., M.Pd",L,KOLAKA,,,
DPD,74,,,56,DPD7456,"TITING SURYANA SARANANI, S.P",P,KOTA KENDARI,,,
DPD,74,,,57,DPD7457,Ir. VENCE SAMUEL TUMANAN,L,KOTA KENDARI,,,
DPD,74,,,58,DPD7458,"Ir. WA ODE HAMSINAH BOLU, M.Sc",P,JAKARTA TIMUR,,,
DPD,74,,,59,DPD7459,"WENCESLAUS LA RANGKA, S.H",L,KOTA DEPOK,,,
DPD,74,,,60,DPD7460,YAFRUDDIN,L,KOTA KENDARI,,,
DPD,74,,,61,DPD7461,"YAN SULAEMAN, S.E",L,KAB. KONAWE,,,
DPD,74,,,62,DPD7462,"Drs. H. YUSRAN A. SILONDAE, M.Si",L,KOTA KENDARI,,,
DPD,74,,,63,DPD7463,"H. YUSRAN TARIDALA, S.P",L,KOTA KENDARI,,,
DPD,75,,,1,DPD7501,Drs. A.D. KHALY,L,GORONTALO,,,
DPD,75,,,2,DPD7502,"Dr. ABD. RAZAK MOZIN, S.Ag., M.Si.",L,KOTA GORONTALO,,,
DPD,75,,,3,DPD7503,"H. ABDURRAHMAN ABUBAKAR, Lc.",L,KOTA GORONTALO,,,
DPD,75,,,4,DPD7504,"ADZHAR PAKAYA, S.I.P.",L,KOTA GORONTALO,,,
DPD,75,,,5,DPD7505,BURHAN MANTULANGI,L,POHUWATO,,,
DPD,75,,,6,DPD7506,Hj. CAROLINA KALUKU,P,KOTA BOGOR,,,
DPD,75,,,7,DPD7507,Drs. DARWIN BOKINGS,L,GORONTALO,,,
