lembaga,provinsi_id,dapil_id,partai_id,calon_urutan,calon_id,nama,kelamin,tinggal,agama,tempat_lahir,tanggal_lahir
DPR,33,3302,9,5,DPR33020905,Dra. Hj. NUR RIFAH PATICH,P,JAKARTA SELATAN,,,
DPR,33,3302,9,6,DPR33020906,"H. MOHAMMAD  FARID ALJAWI, SE",L,JAKARTA BARAT,,,
DPR,33,3302,9,7,DPR33020907,ATIKA SORAYYA,P,KOTA SEMARANG,,,
DPR,33,3302,2,1,DPR33020201,Drs. FATHAN,L,JAKARTA TIMUR,,,
DPR,33,3302,2,2,DPR33020202,"Drs. MUFID A. BUSYAIRI, M.Pd",L,KOTA BEKASI,,,
DPR,33,3302,2,3,DPR33020203,Dra. Hj. DEWI ANI ENDRIYANTI,P,KOTA DEPOK,,,
DPR,33,3302,2,4,DPR33020204,MANDALA ABADI,L,JAKARTA SELATAN,,,
DPR,33,3302,2,5,DPR33020205,"MOCH. BASUNI, SE, ST",L,JEPARA,,,
DPR,33,3302,2,6,DPR33020206,Dra.Hj.NOOR AINI,P,KUDUS,,,
DPR,33,3302,2,7,DPR33020207,SITI KHOTIMAH,P,KUDUS,,,
DPR,33,3302,6,1,DPR33020601,ABDUL WACHID,L,KOTA SEMARANG,,,
DPR,33,3302,6,2,DPR33020602,M. THOSIN FAISAL,L,KAB. JEPARA,,,
DPR,33,3302,6,3,DPR33020603,HJ.AINUN NAIM,P,KAB. DEMAK,,,
DPR,33,3302,6,4,DPR33020604,"RAJIMAH, S.Pd.I",P,KAB. KUDUS,,,
DPR,33,3302,6,5,DPR33020605,"HARIO SUDIRO, SH",L,KOTA JAKARTA SELATAN,,,
DPR,33,3302,6,6,DPR33020606,ULUL AUFA,L,KOTA SEMARANG,,,
DPR,33,3302,6,7,DPR33020607,"DWI ANDRIYANI, S. Kom",P,KOTA TANGERANG SELATAN,,,
DPR,33,3302,10,1,DPR33021001,"PROF.Dr.MUHTOSIM ARIEF, SE,MM,CPM",L,KOTA DEPOK,,,
DPR,33,3302,10,2,DPR33021002,"MUHAMMAD IZZUL MUSLIMIN, S.IP",L,KOTA BEKASI,,,
DPR,33,3302,10,3,DPR33021003,"SUKMA WARDANI, SH",P,JAKARTA TIMUR,,,
DPR,33,3302,10,4,DPR33021004,"H. SOLIKHIN, ST,MT",L,JEPARA,,,
DPR,33,3302,10,5,DPR33021005,MUSTAQIM,L,KOTA DEPOK,,,
DPR,33,3302,10,6,DPR33021006,"TRI RUSWATI, S.Pd",P,JAKARTA TIMUR,,,
DPR,33,3302,10,7,DPR33021007,SANDRA FERTASARI PUTRI,P,JAKARTA PUSAT,,,
DPR,33,3302,3,1,DPR33020301,KAMAL FAUZI,L,KUDUS,,,
DPR,33,3302,3,2,DPR33020302,IMAM NUR AZIS,L,KOTA JAKARTA TIMUR,,,
DPR,33,3302,3,3,DPR33020303,ELICH KUSUMAWATI,P,KUDUS,,,
DPR,33,3302,3,4,DPR33020304,Dr. H. SUGENG RAHARJO,L,DEMAK,,,
DPR,33,3302,3,5,DPR33020305,"PURDAYANTI, S.Pt",P,JEPARA,,,
DPR,33,3302,3,6,DPR33020306,NOVITA FARDIYAH,P,DEMAK,,,
DPR,33,3302,7,1,DPR33020701,"Dr. H. SUBYAKTO, SH, MH, MM",L,SEMARANG,,,
DPR,33,3302,7,2,DPR33020702,"MUHAMMAD RAHADIAN SYARIF, SH",L,JAKARTA TIMUR,,,
DPR,33,3302,7,3,DPR33020703,Dra. SULY BUDHI AMININGSIH,P,KOTA TANGERANG SELATAN,,,
DPR,33,3302,7,4,DPR33020704,Ir. H. IRYANTO MUCHYI,L,BEKASI,,,
DPR,33,3302,7,5,DPR33020705,AFRONI IMAWAN,L,KUDUS,,,
DPR,33,3302,7,6,DPR33020706,"Hj. RATIH WIDYAWATI, SE",P,JAKARTA SELATAN,,,
DPR,33,3302,7,7,DPR33020707,NINA MARYATI,P,JAKARTA SELATAN,,,
DPR,33,3302,14,1,DPR33021401,"Dr. H. MUHANTO, AQ, MM",L,KOTA TANGERANG SELATAN,,,
DPR,33,3302,14,2,DPR33021402,"MUHAMMAD FUAD HASYIM, S.H.I",L,JEPARA,,,
DPR,33,3302,14,3,DPR33021403,"AKBP (Purn) ENDANG PURWANINGSIH, SH, M.Hum.",P,KOTA JAKARTA SELATAN,,,
DPR,33,3302,14,4,DPR33021404,"SA'RONI SH, MM",L,KOTA JAKARTA SELATAN,,,
DPR,33,3302,14,5,DPR33021405,SUFTI HUSNAFIYAH,P,KOTA JAKARTA TIMUR,,,
DPR,33,3302,14,6,DPR33021406,"ARNI WULANSARI, B.Sc",P,KOTA BOGOR,,,
DPR,33,3302,14,7,DPR33021407,"DIAN  ASRI KUSUMANINGRUM,S.Psi",P,PATI,,,
DPR,33,3302,4,1,DPR33020401,Ir. H. DARYATMO MARDIYANTO,L,JAKARTA SELATAN,,,
DPR,33,3302,4,2,DPR33020402,"HM. MASLURI, SH, MH",L,KUDUS,,,
DPR,33,3302,4,3,DPR33020403,"DINA ARDIYANTI, SH.",P,KARANGANYAR,,,
DPR,33,3302,4,4,DPR33020404,ERRY SYAHRIAN,L,JAKARTA TIMUR,,,
DPR,33,3302,4,5,DPR33020405,"DR. Drs. R. PERMADI MULAJAYA., M.Si",L,KOTA SEMARANG,,,
DPR,33,3302,4,6,DPR33020406,"INTIAS MARESTA BUDITAMI, S.I.A",P,JAKARTA TIMUR,,,
DPR,33,3302,4,7,DPR33020407,Ir. HERU MULYATI,P,BOGOR,,,
DPR,33,3302,8,1,DPR33020801,"NASRULLAH, M.Si",L,KOTA BEKASI,,,
DPR,33,3302,8,2,DPR33020802,"NURUL FATAH, SH, MH",L,JEPARA,,,
DPR,33,3302,8,3,DPR33020803,"DIAH WARDHANI, Ir",P,KOTA SEMARANG,,,
DPR,33,3302,8,4,DPR33020804,"Dr. MOH. GEMPAR SOEKARNOPUTRA, SH",L,KOTA TANGERANG,,,
DPR,33,3302,8,5,DPR33020805,RIAYATI,P,DEMAK,,,
DPR,33,3302,8,6,DPR33020806,MASTAR,L,JEPARA,,,
DPR,33,3302,8,7,DPR33020807,"MAYA ERMAWATI, SP",P,JEPARA,,,
DPR,33,3302,15,1,DPR33021501,M. SUKRON,L,DEMAK,,,
DPR,33,3302,15,2,DPR33021502,DINI HANDAYANI,P,BOGOR,,,
DPR,33,3302,15,3,DPR33021503,JALINTAR SIMBOLON,L,KOTA JAKARTA SELATAN,,,
DPR,33,3302,15,4,DPR33021504,AHMAD FAISAL,L,KOTA BEKASI,,,
DPR,33,3302,15,5,DPR33021505,SENDI TYAS YULIANTI,P,KOTA JAKARTA TIMUR,,,
DPR,33,3302,15,6,DPR33021506,SELVIA ISMY RETNO YULIANI,P,KOTA JAKARTA BARAT,,,
DPR,33,3303,1,1,DPR33030101,"DONNY IMAM PRIAMBODO, ST., MM",L,JAKARTA SELATAN,,,
DPR,33,3303,1,2,DPR33030102,"H. AHMAD FAILASUF F. BASYUNI, SE",L,JAKARTA TIMUR,,,
DPR,33,3303,1,3,DPR33030103,HJ. KUSMIYATI KUSUMAWIJAYA,P,PATI,,,
DPR,33,3303,1,4,DPR33030104,"EDY MULYANTO, SSI",L,GROBOGAN,,,
DPR,33,3303,1,5,DPR33030105,"H. BAMBANG SULISTIYONO, SE., ST",L,PATI,,,
DPR,33,3303,1,6,DPR33030106,Hj. SRI SETIATI,P,BLORA,,,
DPR,33,3303,1,7,DPR33030107,BAMBANG SUROSO SH. MH,L,JAKARTA TIMUR,,,
DPR,33,3303,1,8,DPR33030108,"MESI ROSIANA, SKOM",P,JAKARTA SELATAN,,,
DPR,33,3303,1,9,DPR33030109,IR BUDI SANTOSO,L,KOTA DEPOK,,,
DPR,33,3303,5,1,DPR33030501,"FIRMAN SUBAGYO, SE. MH",L,JAKARTA SELATAN,,,
DPR,33,3303,5,2,DPR33030502,H. BAMBANG RIYADI SOEGOMO,L,JAKARTA SELATAN,,,
DPR,33,3303,5,3,DPR33030503,"CHRISTINA ARYANI, SE, SH, MH",P,JAKARTA PUSAT,,,
DPR,33,3303,5,4,DPR33030504,J. DWIHARTANTO,L,JAKARTA UTARA,,,
DPR,33,3303,5,5,DPR33030505,"IRVANTO HENDRA PAMBUDI,S.Kom.",L,JAKARTA SELATAN,,,
DPR,33,3303,5,6,DPR33030506,ERNAWATI YOHANA SUNDARI,P,KOTA SEMARANG,,,
DPR,33,3303,5,7,DPR33030507,"Drs. SUTOMO HERUPRIANTO, SH, MM, MH",L,GROBOGAN,,,
DPR,33,3303,5,8,DPR33030508,IR. S. SUPRAPTI,P,JAKARTA SELATAN,,,
DPR,33,3303,5,9,DPR33030509,"R.A PANCA DEWI SARASWATI, SE.",P,KOTA SEMARANG,,,
DPR,33,3303,9,1,DPR33030901,H. MOH ARWANI THOMAFI,L,JAKARTA SELATAN,,,
DPR,33,3303,9,2,DPR33030902,"MAHBUB ROSYIDI, S.Ag, SH",L,JAKARTA SELATAN,,,
DPR,33,3303,9,3,DPR33030903,"FATIMAH, SH",P,REMBANG,,,
DPR,33,3303,9,4,DPR33030904,AINAUL MARDHIYAH,P,PATI,,,
DPR,33,3303,9,5,DPR33030905,"SHOLIHIN, S. Ag, M. Pd.I",L,BLORA,,,
DPR,33,3303,9,6,DPR33030906,DRS. MOH. MA'SHUM,L,GROBOGAN,,,
DPR,33,3303,9,7,DPR33030907,"ARIFAH UMROH, SH",P,GROBOGAN,,,
DPR,33,3303,9,8,DPR33030908,"ALI ROF'I, S. Pd. I",L,PATI,,,
DPR,33,3303,9,9,DPR33030909,"RIZAL SYARIFUDDIN, ST",L,JAKARTA SELATAN,,,
DPR,33,3303,2,1,DPR33030201,H MARWAN JAFAR,L,JAKARTA SELATAN,,,
DPR,33,3303,2,2,DPR33030202,ARVIN HAKIM THOHA,L,KOTA DEPOK,,,
DPR,33,3303,2,3,DPR33030203,Hj.FADHIILATUL ILMIAH,P,JAKARTA SELATAN,,,
DPR,33,3303,2,4,DPR33030204,KHOLILUL ROHMAN AHMAD,L,MAGELANG,,,
DPR,33,3303,2,5,DPR33030205,"SUWARDI, S.Ag",L,TANGERANG,,,
DPR,33,3303,2,6,DPR33030206,"ETY LUSIYANA, SH.I",P,JAKARTA BARAT,,,
DPR,33,3303,2,7,DPR33030207,AHMAD HADI IMRON,L,PATI,,,
DPR,33,3303,2,8,DPR33030208,"SANTI ANDRIYANI, S.Pd.I",P,JEPARA,,,
DPR,33,3303,2,9,DPR33030209,ACHMAD MAULANI,L,KOTA SEMARANG,,,
DPR,33,3303,6,1,DPR33030601,"dr. SUMARJATI ARJOSO, SKM",P,KOTA JAKARTA PUSAT,,,
DPR,33,3303,6,2,DPR33030602,"BAMBANG ANDIKANING PRANG, SH, MBA",L,KOTA JAKARTA TIMUR,,,
DPR,33,3303,6,3,DPR33030603,"DR. Ir.  ASTO SUNU SUBROTO, MM",L,KAB. BEKASI,,,
DPR,33,3303,6,4,DPR33030604,"RACHMAN SOLICHUL HADI, S.SOS, M.Si",L,KAB. BOGOR,,,
DPR,33,3303,6,5,DPR33030605,JIP HENGKY YANA PRASETYO,L,KOTA SEMARANG,,,
DPR,33,3303,6,6,DPR33030606,"Hj. SRI WULAN, SE",P,KAB. PATI,,,
DPR,33,3303,6,7,DPR33030607,"Dra. SUS MARYATI, Apt., MM",P,KOTA JAKARTA SELATAN,,,
DPR,33,3303,6,8,DPR33030608,Ir. SYAMSUDDIN HA,L,KOTA JAKARTA PUSAT,,,
DPR,33,3303,6,9,DPR33030609,TARMUJI AP.,L,KAB. PATI,,,
DPR,33,3303,10,1,DPR33031001,"Dra ANIZAR RAHAYU, M.Si",P,SEMARANG,,,
DPR,33,3303,10,2,DPR33031002,"KRISTIAWANTO, S.HI, MH",L,JAKARTA SELATAN,,,
DPR,33,3303,10,3,DPR33031003,"Drs HERMAN RAMSON SARAGIH, MM",L,KOTA SEMARANG,,,
DPR,33,3303,10,4,DPR33031004,"PITTAWATI BATUBARA, SH",P,JAKARTA SELATAN,,,
DPR,33,3303,10,5,DPR33031005,Drs POTSDAM HUTASOIT,L,JAKARTA SELATAN,,,
DPR,33,3303,10,6,DPR33031006,M. BADRUN NIAM,L,JAKARTA SELATAN,,,
DPR,33,3303,10,7,DPR33031007,THERESIA WINARTI SUSANTI,P,JAKARTA SELATAN,,,
DPR,33,3303,10,8,DPR33031008,SUGIYANTO,L,JAKARTA BARAT,,,
DPR,33,3303,10,9,DPR33031009,"MOCH SA'DUN, SE, ME",L,BOGOR,,,
DPR,33,3303,3,1,DPR33030301,NAJIB SUBROTO,L,KOTA JAKARTA SELATAN,,,
DPR,33,3303,3,2,DPR33030302,Dr. MARSUDI BUDI UTOMO,L,KOTA BEKASI,,,
DPR,33,3303,3,3,DPR33030303,NURLINA DJAMIL,P,PATI,,,
DPR,33,3303,3,4,DPR33030304,"Ir. H. MUSLIKHAN, M.Ec, Dev",L,TANGERANG,,,
DPR,33,3303,3,5,DPR33030305,H.M. GAMARI,L,TANGERANG,,,
DPR,33,3303,3,6,DPR33030306,"TRI ANDARI, S.Pd",P,SEMARANG,,,
DPR,33,3303,3,7,DPR33030307,ASIH DWI SAYEKTI,P,REMBANG,,,
DPR,33,3303,3,8,DPR33030308,Hj. HARTUTI S.Ag,P,PATI,,,
DPR,33,3303,3,9,DPR33030309,"SUTRIYONO, S.Pd, M.Si",L,KOTA BEKASI,,,
DPR,33,3303,7,1,DPR33030701,"Ir. DJOKO UDJIANTO, MM",L,JAKARTA TIMUR,,,
DPR,33,3303,7,2,DPR33030702,"Ir. H. MUHAMMAD BAGHOWI, MM",L,KOTA TANGERANG SELATAN,,,
DPR,33,3303,7,3,DPR33030703,"ITA SUSANTI, SE",P,JAKARTA SELATAN,,,
DPR,33,3303,7,4,DPR33030704,"Ir. H. WIDJANARKO, MSc",L,JAKARTA TIMUR,,,
DPR,33,3303,7,5,DPR33030705,Ir. MASHUDI HARI PURWANTO,L,JAKARTA SELATAN,,,
DPR,33,3303,7,6,DPR33030706,"ENDAH MARYANI SARI, SH",p,JAKARTA PUSAT,,,
DPR,33,3303,7,7,DPR33030707,ULIL ABSHAR ABDALLA,L,BEKASI,,,
DPR,33,3303,7,8,DPR33030708,Dr. L. STEFANUS WIJI SURATNO,L,JAKARTA UTARA,,,
DPR,33,3303,7,9,DPR33030709,"Hj. ANDI PURNAMA SARI, SH.",P,JAKARTA TIMUR,,,
DPR,33,3303,14,1,DPR33031401,"BM WIBOWO, SE, MM",L,BOGOR,,,
DPR,33,3303,14,2,DPR33031402,KH. MASRUR ANHAR,L,KOTA JAKARTA TIMUR,,,
DPR,33,3303,14,3,DPR33031403,SALIS ANISAH S. SY,P,REMBANG,,,
DPR,33,3303,14,4,DPR33031404,"WANDI, ST",L,GROBOGAN,,,
DPR,33,3303,14,5,DPR33031405,"SRI YULIANI, S.Ag",P,KOTA JAKARTA TIMUR,,,
DPR,33,3303,14,6,DPR33031406,"AGUS SEPTIMA RIDWAN, SH",L,KOTA TANGERANG SELATAN,,,
DPR,33,3303,14,7,DPR33031407,SYAIFULLAH,L,KOTA DEPOK,,,
DPR,33,3303,14,8,DPR33031408,HARTATI NUSA,P,KOTA JAKARTA SELATAN,,,
DPR,33,3303,14,9,DPR33031409,ALI MUNTAHA,L,MUARO JAMBI,,,
DPR,33,3303,4,1,DPR33030401,"EVITA NURSANTY, M.Sc",P,JAKARTA SELATAN,,,
DPR,33,3303,4,2,DPR33030402,"H. IMAM SUROSO, S.Sos, SH, MM",L,PATI,,,
DPR,33,3303,4,3,DPR33030403,HANJAYA SETIAWAN,L,TANGERANG,,,
DPR,33,3303,4,4,DPR33030404,Ir. SUHARTO,L,SEMARANG,,,
DPR,33,3303,4,5,DPR33030405,"LUSIANA MARIANINGSIH, SHM.Hum",P,JAKARTA TIMUR,,,
DPR,33,3303,4,6,DPR33030406,"RIYANTA, SH.",L,PATI,,,
DPR,33,3303,4,7,DPR33030407,ARUDJI WAHYONO,L,JAKARTA TIMUR,,,
DPR,33,3303,4,8,DPR33030408,"FATMA IRAWATI, S.Si",P,TANGERANG SELATAN,,,
DPR,33,3303,4,9,DPR33030409,Ir. SARWONO OETOMO,L,BEKASI,,,
DPR,33,3303,8,1,DPR33030801,"SULISTYOWATI, SH, MH",P,JAKARTA SELATAN,,,
DPR,33,3303,8,2,DPR33030802,KUNTUM KHAIRU BASA,L,KOTA TANGERANG,,,
DPR,33,3303,8,3,DPR33030803,"HM. SLAMET WARSITO, ST, MT",L,PATI,,,
DPR,33,3303,8,4,DPR33030804,"H. AGUNG ROCHMADI, ST, MM",L,REMBANG,,,
DPR,33,3303,8,5,DPR33030805,"SARJI, S.Pdi, M.Pd, SH",L,JAKARTA TIMUR,,,
DPR,33,3303,8,6,DPR33030806,Hj. HENI WAHYUDIANI,P,JAKARTA TIMUR,,,
DPR,33,3303,8,7,DPR33030807,"SUMARSONO, SE, M.Si",L,KOTA DEPOK,,,
DPR,33,3303,8,8,DPR33030808,M. FAHMI DZULFIADI,L,SEMARANG,,,
DPR,33,3303,8,9,DPR33030809,KUSNIA ARMAN,P,JAKARTA SELATAN,,,
DPR,33,3303,15,1,DPR33031501,"PIUS GORA YUDA BASKARA, S.Kom",L,PATI,,,
DPR,33,3303,15,2,DPR33031502,"NINJAR MASFUFAH, SH",P,PATI,,,
DPR,33,3303,15,3,DPR33031503,"ZULIATI, S.Pd, M.Si",P,PATI,,,
DPR,33,3303,15,4,DPR33031504,"KUSMANTO, A. Md",L,REMBANG,,,
DPR,33,3303,15,5,DPR33031505,SUTRISNO,L,DEMAK,,,
DPR,33,3303,15,6,DPR33031506,"ALWI ALAYDRUS, SH, MH",L,PATI,,,
DPR,33,3303,15,7,DPR33031507,RATNANINGSIH,P,BOGOR,,,
DPR,33,3303,15,8,DPR33031508,BONA P. SARAGIH,L,BEKASI,,,
DPR,33,3304,1,1,DPR33040101,"IR. H. WARSENO, MSI",L,SUKOHARJO,,,
DPR,33,3304,1,2,DPR33040102,IR. RISTIYANTO,L,JAKARTA TIMUR,,,
DPR,33,3304,1,3,DPR33040103,"NIA CHANDRA KIRANA, S.S",P,SUKOHARJO,,,
DPR,33,3304,1,4,DPR33040104,"DANAN SUMARDI, SE",L,SRAGEN,,,
DPR,33,3304,1,5,DPR33040105,DWI WIYANTI,P,SLEMAN,,,
DPR,33,3304,1,6,DPR33040106,NY KARNI,P,JAKARTA SELATAN,,,
DPR,33,3304,1,7,DPR33040107,"H. RADEN SUJARTO, SE, MM.",L,KOTA TANGERANG,,,
DPR,33,3304,5,1,DPR33040501,"DRS. HAJRIYANTO Y THOHARI, MA",L,JAKARTA SELATAN,,,
DPR,33,3304,5,2,DPR33040502,JULIYATMONO,L,KARANGANYAR,,,
DPR,33,3304,5,3,DPR33040503,"Hj.ENDANG MARIA ASTUTI,S.Sg.S.H.",P,WONOGIRI,,,
DPR,33,3304,5,4,DPR33040504,"H. WIHAJI, S.Ag, M.Pd",L,KOTA DEPOK,,,
DPR,33,3304,5,5,DPR33040505,"IR. ARNANTO NURPRABOWO, MP",L,JAKARTA TIMUR,,,
DPR,33,3304,5,6,DPR33040506,LINDA SETIAWATI,P,JAKARTA TIMUR,,,
DPR,33,3304,5,7,DPR33040507,AISYAH ULFA SYAFII,P,BOGOR,,,
DPR,33,3304,9,1,DPR33040901,"H. BAMBANG HERMANTO, SE",L,KOTA DEPOK,,,
DPR,33,3304,9,2,DPR33040902,"ANDING SUKIMAN,S. Pd",L,WONOGIRI,,,
DPR,33,3304,9,3,DPR33040903,ROBIATUL ADAWIYAH,P,WONOGIRI,,,
DPR,33,3304,9,4,DPR33040904,Ir. SUJATNO,L,PATI,,,
DPR,33,3304,9,5,DPR33040905,SRI MURWANI,P,SRAGEN,,,
DPR,33,3304,9,6,DPR33040906,Dra. Hj. ROFIQOH,P,SRAGEN,,,
DPR,33,3304,9,7,DPR33040907,TONDO TARMANTO,L,WONOGIRI,,,
DPR,33,3304,2,1,DPR33040201,"MUKAFI FADLI, ST, S.Ag",L,SRAGEN,,,
DPR,33,3304,2,2,DPR33040202,Ir. MUGIHARJO,L,KARANGANYAR,,,
DPR,33,3304,2,3,DPR33040203,WAHYU WIDIYA SURYANI NING WALUYO,P,LEBAK,,,
DPR,33,3304,2,4,DPR33040204,"LAMAT SUBJAKTO, SH",L,TANGERANG,,,
DPR,33,3304,2,5,DPR33040205,MAHSUN KAMAWI,L,SRAGEN,,,
DPR,33,3304,2,6,DPR33040206,SITI AMALIYAH SARI ASIH,P,BREBES,,,
DPR,33,3304,2,7,DPR33040207,NANI HARTATI,P,JAKARTA TIMUR,,,
DPR,33,3304,6,1,DPR33040601,M.B. SETIADHARMA,L,KOTA JAKARTA TIMUR,,,
DPR,33,3304,6,2,DPR33040602,RAHAYU SARASWATI DJOJOHADIKUSUMO,P,KOTA JAKARTA PUSAT,,,
DPR,33,3304,6,3,DPR33040603,"DR. Drs. H. BUDI SUPRIYATNO, MM",L,KOTA TANGERANG,,,
DPR,33,3304,6,4,DPR33040604,"Drs. H. SUDARMANTO, MM",L,KOTA JAKARTA TIMUR,,,
DPR,33,3304,6,5,DPR33040605,"RETNO YULIATI, SH., MH",P,KOTA JAKARTA PUSAT,,,
DPR,33,3304,6,6,DPR33040606,M. ANDY R. WIJAYA,L,KOTA JAKARTA SELATAN,,,
DPR,33,3304,6,7,DPR33040607,NING WORO SUPENI,P,KOTA DEPOK,,,
DPR,33,3304,10,1,DPR33041001,"Dr.SUSANINGTYAS NEFO HANDAYANI KERTOPATI, M.Si",P,JAKARTA SELATAN,,,
DPR,33,3304,10,2,DPR33041002,"ERET HARTANTO, SH, Sp.N",L,KARANG ANYAR,,,
DPR,33,3304,10,3,DPR33041003,"H.BUDIYANTO DARMASTONO, SE, M.Si",L,JAKARTA BARAT,,,
DPR,33,3304,10,4,DPR33041004,AGUS SUSILO,L,JAKARTA PUSAT,,,
DPR,33,3304,10,5,DPR33041005,"RUSDIANTO RUSLI, SE",L,JAKARTA SELATAN,,,
DPR,33,3304,10,6,DPR33041006,DIAN ELI SURYANINGSIH,P,KEBUMEN,,,
DPR,33,3304,10,7,DPR33041007,"DYAH NGESTIE SUSILOWATI, SH",P,JAKARTA BARAT,,,
DPR,33,3304,3,1,DPR33040301,"MUHAMMAD MARTRI AGOENG, SH",L,KOTA BEKASI,,,
DPR,33,3304,3,2,DPR33040302,MUKHAYAR,L,KOTA JAKARTA TIMUR,,,
DPR,33,3304,3,3,DPR33040303,"LELI FIRLI ROHMANI, S.Psi",P,SRAGEN,,,
DPR,33,3304,3,4,DPR33040304,"Drs. HAMID NOOR YASIN, MM",L,WONOGIRI,,,
DPR,33,3304,3,5,DPR33040305,"JOKO WIDODO, SH",L,WONOGIRI,,,
DPR,33,3304,3,6,DPR33040306,dr. NURUL FITHRI ISHVARI,P,KARANGANYAR,,,
DPR,33,3304,3,7,DPR33040307,"SRI PURWANTI, S.Sos",P,SRAGEN,,,
DPR,33,3304,7,1,DPR33040701,"RINTO SUBEKTI, SE, MM",L,KARANGANYAR,,,
DPR,33,3304,7,2,DPR33040702,JUNIWATI NASIR,P,BEKASI,,,
DPR,33,3304,7,3,DPR33040703,"Dr. KP. EDDY WIRABHUMI, SH, MM",L,SURAKARTA,,,
DPR,33,3304,7,4,DPR33040704,VINOD KUMAR AGARWAL,L,KARANGANYAR,,,
DPR,33,3304,7,5,DPR33040705,"PUTRY NURHAENI, S.IP",P,KOTA DEPOK,,,
DPR,33,3304,7,6,DPR33040706,"H. BAYU JALAR PRAYOGO, SE, MM",L,SEMARANG,,,
DPR,33,3304,7,7,DPR33040707,"TITIS ADIYANUR MACHFUDIYAH, S.Psi",P,SUKOHARJO,,,
DPR,33,3304,14,1,DPR33041401,"BUDDHIARTO, SE, MM",L,KOTA SURAKARTA,,,
DPR,33,3304,14,2,DPR33041402,"SISWANTO, ST",L,KARANGANYAR,,,
DPR,33,3304,14,3,DPR33041403,SRI RUSMIATI,P,KOTA TANGERANG,,,
DPR,33,3304,14,4,DPR33041404,SUKAMTO,L,SRAGEN,,,
DPR,33,3304,14,5,DPR33041405,YAHYA NURHADI,L,SRAGEN,,,
DPR,33,3304,14,6,DPR33041406,"LIA KURNIA, S.Pd",P,KOTA JAKARTA TIMUR,,,
DPR,33,3304,14,7,DPR33041407,SRI ROHANA,P,PATI,,,
DPR,33,3304,4,1,DPR33040401,"Ir. BAMBANG WURYANTO, MBA",L,BANTUL,,,
DPR,33,3304,4,2,DPR33040402,MANGARA M. SIAHAAN,L,JAKARTA SELATAN,,,
DPR,33,3304,4,3,DPR33040403,"AGUSTINA WILUJENG PRAMESTUTI., SS.",P,SEMARANG,,,
DPR,33,3304,4,4,DPR33040404,STEFANUS ASAT GUSMA,L,JAKARTA PUSAT,,,
DPR,33,3304,4,5,DPR33040405,LISA FEBRIYANTI,P,SURABAYA,,,
DPR,33,3304,4,6,DPR33040406,KATARINA IDA ROKHAYATI,P,BEKASI,,,
DPR,33,3304,4,7,DPR33040407,RAHARJA WALUYA JATI,L,JAKARTA TIMUR,,,
DPR,33,3304,8,1,DPR33040801,"HJ. LAILA ISTIANA DS, SE",P,KOTA SURAKARTA,,,
DPR,33,3304,8,2,DPR33040802,Ir. IBNU MAHMUD BILALLUDIN,L,WONOGIRI,,,
DPR,33,3304,8,3,DPR33040803,"H. HERU CIPTO NUGROHO, S.Sos",L,KOTA BEKASI,,,
DPR,33,3304,8,4,DPR33040804,HM. ALI BADARUDIN,L,JAKARTA TIMUR,,,
DPR,33,3304,8,5,DPR33040805,"H. AGUNG YUDI PRASETYA, S.Si",L,KOTA BEKASI,,,
DPR,33,3304,8,6,DPR33040806,DEVI SUKISTIYOWATI,P,KOTA DEPOK,,,
DPR,33,3304,8,7,DPR33040807,SITI AISAH,P,KOTA DEPOK,,,
DPR,33,3304,15,1,DPR33041501,SANTI WIDIANTI,P,KOTA BEKASI,,,
DPR,33,3304,15,2,DPR33041502,"BAMBANG HARYANTO, S.Sos",L,KARAWANG,,,
DPR,33,3304,15,3,DPR33041503,"Ir. KUSNADI N, SH, M. Hum",L,KOTA JAKARTA SELATAN,,,
DPR,33,3304,15,4,DPR33041504,IDA HADIJAH,P,KOTA BEKASI,,,
DPR,33,3304,15,5,DPR33041505,RUDY WATAK,L,KOTA TANGERANG,,,
DPR,33,3304,15,6,DPR33041506,THERESIA MONICA DANIS RAHAYU,P,KOTA SURABAYA,,,
DPR,33,3304,15,7,DPR33041507,"Drs. Ir. ZAINAL ARIFIEN, MH",L,JAKARTA SELATAN,,,
DPR,33,3306,1,1,DPR33060101,Drs. KH. CHOIRUL MUNA,L,KABUPATEN MAGELANG,,,
DPR,33,3306,1,2,DPR33060102,Drs. H. LEGIMAN MISDIYONO,L,JAKARTA TIMUR,,,
DPR,33,3306,1,3,DPR33060103,"O. A. MARTHA WIBISONO, SH",P,KABUPATEN TEMANGGUNG,,,
DPR,33,3306,1,4,DPR33060104,SYUHADA GULTOM,L,JAKARTA TIMUR,,,
DPR,33,3306,1,5,DPR33060105,FLORA ANDHEKA FARA,P,KOTA DEPOK,,,
DPR,33,3306,1,6,DPR33060106,"GUSPIABRI SUMOWIGENO, S.Sos., M.Si.",L,JAKARTA PUSAT,,,
DPR,33,3306,1,7,DPR33060107,RUSTANTI,P,KABUPATEN PURBALINGGA,,,
DPR,33,3306,1,8,DPR33060108,Ir. H. HARMANTO,L,JAKARTA TIMUR,,,
DPR,33,3306,5,1,DPR33060501,"DR. HM. IQBAL WIBISONO SH., MH",L,KOTA SEMARANG,,,
DPR,33,3306,5,2,DPR33060502,Ir.BAMBANG SUTRISNO,L,JAKARTA SELATAN,,,
